preset,freq_hz,magnitude_db,phase_deg,group_delay_samples
flat,17236.5664,0.000000000,0.000000000,-0.000000000
flat,17471.1582,0.000000000,0.000000000,-0.000000000
flat,17708.9258,0.000000000,0.000000000,-0.000000000
flat,17949.9473,0.000000000,0.000000000,-0.000000000
flat,18194.248,0.000000000,0.000000000,-0.000000000
flat,18441.8555,0.000000000,0.000000000,-0.000000000
flat,18692.8691,0.000000000,0.000000000,-0.000000000
flat,18947.2637,0.000000000,0.000000000,-0.000000000
flat,19205.1387,0.000000000,0.000000000,-0.000000000
flat,19466.5234,0.000000000,0.000000000,-0.000000000
flat,19731.4453,0.000000000,0.000000000,-0.000000000
flat,19999.9922,0.000000000,0.000000000,-0.000000000
bass,20,1.827423811,23.456668854,-163.705734253
bass,20.2721977,1.905160904,23.774406433,-160.447174072
bass,20.5480995,1.987034798,24.089468002,-156.643157959
bass,20.8277569,2.073300123,24.400543213,-152.217773438
bass,21.1112213,2.164227962,24.706115723,-147.080932617
bass,21.3985424,2.260098696,25.004411697,-141.144851685
bass,21.6897736,2.361206055,25.293375015,-134.289779663
bass,21.9849739,2.467858076,25.570615768,-126.387664795
bass,22.2841873,2.580362320,25.833368301,-117.306869507
bass,22.587471,2.699038744,26.078428268,-106.882568359
bass,22.8948841,2.824200392,26.302097321,-94.930969238
bass,23.20648,2.956156969,26.500106812,-81.256416321
bass,23.5223179,3.095196247,26.667545319,-65.634788513
bass,23.8424549,3.241576195,26.798772812,-47.814701080
bass,24.1669464,3.395504951,26.887334824,-27.535282135
bass,24.4958553,3.557126045,26.925876617,-4.508381844
bass,24.8292427,3.726480007,26.906068802,21.571931839
bass,25.1671658,3.903475046,26.818521500,51.003295898
bass,25.5096874,4.087841988,26.652759552,84.077415466
bass,25.8568707,4.279079437,26.397222519,121.057525635
bass,26.2087803,4.476391792,26.039339066,162.135742188
bass,26.5654774,4.678606510,25.565711975,207.386764526
bass,26.9270363,4.884103775,24.962440491,256.727569580
bass,27.2935104,5.090703964,24.215700150,309.811950684
bass,27.6649723,5.295614719,23.312475204,365.969879150
bass,28.0414886,5.495344162,22.241697311,424.095031738
bass,28.42313,5.685687065,20.995658875,482.565277100
bass,28.8099651,5.861761093,19.571716309,539.203430176
bass,29.2020664,6.018146515,17.974155426,591.284606934
bass,29.5995026,6.149141312,16.215974808,635.683044434
bass,30.0023479,6.249149323,14.320158005,669.120605469
bass,30.410675,6.313175201,12.320101738,688.574707031
bass,30.8245621,6.337356091,10.258688927,691.738403320
bass,31.2440796,6.319466591,8.185986519,677.442504883
bass,31.6693077,6.259247780,6.155529499,645.944030762
bass,32.1003304,6.158508301,4.219989300,598.920959473
bass,32.5372047,6.020970345,2.427013159,539.239501953
bass,32.9800415,5.851857662,0.815462649,470.494598389
bass,33.428894,5.657391071,-0.586206615,396.511779785
bass,33.8838577,5.444201946,-1.760897398,320.880828857
bass,34.3450127,5.218855858,-2.701961756,246.647399902
bass,34.8124428,4.987466335,-3.411709309,176.156341553
bass,35.2862358,4.755450249,-3.899431944,111.029914856
bass,35.7664795,4.527410030,-4.179378510,52.241367340
bass,36.2532578,4.307111740,-4.268935204,0.231233880
bass,36.7466583,4.097522736,-4.187128067,-44.962242126
bass,37.2467766,3.900896311,-3.953455448,-83.581565857
bass,37.7537003,3.718875647,-3.587064028,-116.049766541
bass,38.2675323,3.552587271,-3.106179476,-142.892456055
bass,38.7883415,3.402765036,-2.527822018,-164.672470093
bass,39.3162537,3.269805908,-1.867545247,-181.958465576
bass,39.8513336,3.153882027,-1.139525056,-195.289916992
bass,40.3937149,3.054978609,-0.356438726,-205.166107178
bass,40.94347,2.972973585,0.470263571,-212.031295776
bass,41.5007057,2.907660246,1.330357313,-216.274826050
bass,42.0655251,2.858797073,2.214636326,-218.228759766
bass,42.638031,2.826122761,3.114751339,-218.169326782
bass,43.2183304,2.809384346,4.023047924,-216.319595337
bass,43.8065262,2.808347940,4.932381153,-212.852279663
bass,44.4027252,2.822811365,5.835959911,-207.896453857
bass,45.0070419,2.852597475,6.727187157,-201.535156250
bass,45.6195831,2.897567749,7.599470615,-193.813125610
bass,46.2404594,2.957612038,8.446078300,-184.738677979
bass,46.8697968,3.032640219,9.259998322,-174.289276123
bass,47.507679,3.122566938,10.033704758,-162.407409668
bass,48.1542625,3.227308989,10.759145737,-149.007110596
bass,48.8096352,3.346737862,11.427431107,-133.984619141
bass,49.4739304,3.480672836,12.028822899,-117.211868286
bass,50.1472626,3.628828764,12.552549362,-98.549514771
bass,50.8297615,3.790779114,12.986742020,-77.850517273
bass,51.5215492,3.965891600,13.318375587,-54.978523254
bass,52.2227516,4.153265476,13.533304214,-29.819684982
bass,52.9334946,4.351647854,13.616386414,-2.304630995
bass,53.6539154,4.559351921,13.551748276,27.557149887
bass,54.3841362,4.774151325,13.323261261,59.651229858
bass,55.1242981,4.993197441,12.915243149,93.700119019
bass,55.8745461,5.212930679,12.313469887,129.221801758
bass,56.6349792,5.429022312,11.506589890,165.486984253
bass,57.4057884,5.636417389,10.487651825,201.473495483
bass,58.1870613,5.829376221,9.256226540,235.871017456
bass,58.9789925,6.001745224,7.820059776,267.120208740
bass,59.7816772,6.147243500,6.196999550,293.515258789
bass,60.5953102,6.259971619,4.415520191,313.392486572
bass,61.4200211,6.334928513,2.514728546,325.345916748
bass,62.2559242,6.368553162,0.542522192,328.471221924
bass,63.1032066,6.359160423,-1.447816491,322.533996582
bass,63.9620476,6.307137012,-3.401607752,308.036651611
bass,64.8325806,6.214897633,-5.267119884,286.142730713
bass,65.7149277,6.086584091,-6.999538422,258.485382080
bass,66.609314,5.927569866,-8.563844681,226.919891357
bass,67.5158463,5.743933678,-9.935566902,193.270019531
bass,68.4347458,5.541906834,-11.100995064,159.154129028
bass,69.3661118,5.327492714,-12.055623055,125.873054504
bass,70.3101959,5.106122494,-12.802688599,94.375442505
bass,71.2670898,4.882558346,-13.350917816,65.283851624
bass,72.2370453,4.660763264,-13.712951660,38.940380096
bass,73.2201996,4.443983555,-13.903604507,15.470139503
bass,74.2166977,4.234779835,-13.938750267,-5.151179314
bass,75.2267609,4.035102367,-13.834395409,-23.058761597
bass,76.2506104,3.846406460,-13.606045723,-38.448265076
bass,77.2883911,3.669755459,-13.268354416,-51.539661407
bass,78.3402557,3.505892515,-12.834909439,-62.568923950
bass,79.4064331,3.355300426,-12.318099976,-71.764915466
bass,80.4871674,3.218282223,-11.729133606,-79.340499878
bass,81.5826111,3.095024586,-11.078158379,-85.491912842
bass,82.6929169,2.985622406,-10.374316216,-90.388137817
bass,83.8183746,2.890110970,-9.625780106,-94.177413940
bass,84.9591141,2.808512211,-8.840068817,-96.986610413
bass,86.1154175,2.740835667,-8.023987770,-98.914741516
bass,87.2874222,2.687111378,-7.183978081,-100.045120239
bass,88.4754105,2.647389174,-6.326063156,-100.432289124
bass,89.6795273,2.621755362,-5.456204891,-100.119232178
bass,90.9000778,2.610330343,-4.580240250,-99.124336243
bass,92.1372375,2.613272190,-3.704250097,-97.449371338
bass,93.3911896,2.630772352,-2.834624529,-95.077888489
bass,94.6622162,2.663049459,-1.978164196,-91.978912354
bass,95.9505768,2.710333109,-1.142341852,-88.102333069
bass,97.2564774,2.772849083,-0.335493624,-83.385162354
bass,98.580101,2.850784779,0.433035344,-77.750595093
bass,99.9217911,2.944271564,1.152829885,-71.110351562
bass,101.281685,3.053317547,1.812054038,-63.369461060
bass,102.660141,3.177779198,2.397571087,-54.430709839
bass,104.057312,3.317258596,2.894692183,-44.203289032
bass,105.473541,3.471060753,3.287392139,-32.612216949
bass,106.908997,3.638055563,3.558367729,-19.616092682
bass,108.364044,3.816618443,3.689507484,-5.220675945
bass,109.83889,4.004480362,3.662442923,10.492815971
bass,111.333755,4.198647022,3.459531069,27.344579697
bass,112.848969,4.395338058,3.065109491,45.030197144
bass,114.384857,4.589949131,2.467113733,63.099128723
bass,115.94165,4.777092934,1.659060240,80.943634033
bass,117.519577,4.950785160,0.642077625,97.813552856
bass,119.119026,5.104757309,-0.573387384,112.861999512
bass,120.740196,5.232850075,-1.966112375,125.221954346
bass,122.383484,5.329584122,-3.504235506,134.119476318
bass,124.04908,5.390670300,-5.146165371,138.990386963
bass,125.737404,5.413513184,-6.843708992,139.580261230
bass,127.448639,5.397472858,-8.545501709,135.998733521
bass,129.183228,5.343902111,-10.201842308,128.692642212
bass,130.941437,5.255918503,-11.768279076,118.374397278
bass,132.723495,5.137984753,-13.208732605,105.896736145
bass,134.529816,4.995372772,-14.497214317,92.134597778
bass,136.360779,4.833647728,-15.617769241,77.876724243
bass,138.216675,4.658246517,-16.563518524,63.781967163
bass,140.097748,4.474170685,-17.335100174,50.328941345
bass,142.004425,4.285770893,-17.938905716,37.848247528
bass,143.937119,4.096695900,-18.385162354,26.520076752
bass,145.896118,3.909908533,-18.686389923,16.425182343
bass,147.881714,3.727720737,-18.856220245,7.557952881
bass,149.894333,3.551871300,-18.908493042,-0.135282665
bass,151.934418,3.383624315,-18.856601715,-6.740223408
bass,154.002258,3.223871946,-18.713123322,-12.364067078
bass,156.098251,3.073198795,-18.489597321,-17.111154556
bass,158.222687,2.931966305,-18.196443558,-21.088541031
bass,160.376038,2.800349951,-17.842927933,-24.400648117
bass,162.558777,2.678410530,-17.437223434,-27.133310318
bass,164.771225,2.566139936,-16.986520767,-29.369203568
bass,167.013702,2.463477612,-16.497125626,-31.180801392
bass,169.286697,2.370335102,-15.974518776,-32.626026154
bass,171.590714,2.286624432,-15.423506737,-33.754604340
bass,173.926071,2.212277889,-14.848382950,-34.607845306
bass,176.293152,2.147252321,-14.253000259,-35.220104218
bass,178.692429,2.091538429,-13.640869141,-35.613914490
bass,181.124466,2.045169830,-13.015268326,-35.806285858
bass,183.589584,2.008234262,-12.379471779,-35.805366516
bass,186.088257,1.980866313,-11.736754417,-35.613552094
bass,188.62085,1.963258028,-11.090600967,-35.223930359
bass,191.187912,1.955648541,-10.444776535,-34.622940063
bass,193.790009,1.958321571,-9.803524971,-33.791728973
bass,196.427505,1.971596360,-9.171793938,-32.697696686
bass,199.100815,1.995815158,-8.555350304,-31.305017471
bass,201.810501,2.031308889,-7.960952282,-29.570184708
bass,204.557175,2.078376293,-7.396572113,-27.441349030
bass,207.341217,2.137226582,-6.871618748,-24.861326218
bass,210.163055,2.207918644,-6.397020340,-21.774190903
bass,213.0233,2.290295124,-5.985256672,-18.124584198
bass,215.922577,2.383880138,-5.650336742,-13.868481636
bass,218.861313,2.487763166,-5.407565117,-8.983546257
bass,221.840042,2.600488424,-5.272968292,-3.479524851
bass,224.859192,2.719940901,-5.262453079,2.584875107
bass,227.919449,2.843272209,-5.390557766,9.088294029
bass,231.021454,2.966858864,-5.668840408,15.836334229
bass,234.165695,3.086359262,-6.103946686,22.556007385
bass,237.3526,3.196895599,-6.695625305,28.908327103
bass,240.582886,3.293378830,-7.435172558,34.515884399
bass,243.857239,3.370934486,-8.304532051,39.008636475
bass,247.176163,3.425391674,-9.276562691,42.078090668
bass,250.540146,3.453771830,-10.316797256,43.534122467
bass,253.949905,3.454628944,-11.386503220,43.336681366
bass,257.406189,3.428181648,-12.446343422,41.603988647
bass,260.909515,3.376206160,-13.459974289,38.583023071
bass,264.460419,3.301728249,-14.397122383,34.604690552
bass,268.059753,3.208581448,-15.235404015,30.027729034
bass,271.707947,3.100969315,-15.960631371,25.183855057
bass,275.405914,2.983046055,-16.566413879,20.354614258
bass,279.154236,2.858645678,-17.052698135,15.745103836
bass,282.9534,2.731099606,-17.424245834,11.499285698
bass,286.804321,2.603145838,-17.689113617,7.692681313
bass,290.707733,2.476945877,-17.857208252,4.356330872
bass,294.664307,2.354129791,-17.939235687,1.486080170
bass,298.674591,2.235870838,-17.945941925,-0.944506705
bass,302.739441,2.122953176,-17.887584686,-2.975318670
bass,306.859772,2.015861034,-17.773614883,-4.648830414
bass,311.036163,1.914855003,-17.612545013,-6.012567520
bass,315.269257,1.820023537,-17.411895752,-7.110031128
bass,319.559937,1.731328249,-17.178201675,-7.982012749
bass,323.90921,1.648647666,-16.917074203,-8.664482117
bass,328.317627,1.571814060,-16.633335114,-9.187801361
bass,332.786072,1.500626922,-16.331047058,-9.581675529
bass,337.315186,1.434876919,-16.013662338,-9.866792679
bass,341.905914,1.374350667,-15.684066772,-10.062586784
bass,346.559296,1.318844557,-15.344679832,-10.185207367
bass,351.276001,1.268179178,-14.997570992,-10.247218132
bass,356.056763,1.222194791,-14.644501686,-10.258739471
bass,360.902557,1.180755615,-14.286976814,-10.228744507
bass,365.814484,1.143757224,-13.926310539,-10.161539078
bass,370.793243,1.111125469,-13.563741684,-10.061673164
bass,375.83963,1.082820654,-13.200442314,-9.931263924
bass,380.954651,1.058831334,-12.837576866,-9.769763947
bass,386.139496,1.039180040,-12.476377487,-9.576008797
bass,391.394897,1.023922920,-12.118246078,-9.347147942
bass,396.721832,1.013142347,-11.764798164,-9.077103615
bass,402.121063,1.006943464,-11.417973518,-8.758344650
bass,407.593781,1.005447626,-11.080089569,-8.381892204
bass,413.141205,1.008774519,-10.753981590,-7.935984135
bass,418.764099,1.017032743,-10.443121910,-7.406942368
bass,424.463318,1.030281663,-10.151694298,-6.780626297
bass,430.240112,1.048506021,-9.884639740,-6.041891575
bass,436.095734,1.071566463,-9.647701263,-5.177471161
bass,442.031036,1.099137187,-9.447361946,-4.177361965
bass,448.046936,1.130649447,-9.290598869,-3.040585279
bass,454.144684,1.165225625,-9.184482574,-1.776611090
bass,460.325653,1.201630712,-9.135540009,-0.412415504
bass,466.590729,1.238243699,-9.148899078,1.005523562
bass,472.940857,1.273097277,-9.227231979,2.409048557
bass,479.377655,1.303986549,-9.369727135,3.713204622
bass,485.901794,1.328640461,-9.571263313,4.825054169
bass,492.514984,1.344979048,-9.822164536,5.658451557
bass,499.21817,1.351369619,-10.108628273,6.149814129
bass,506.01236,1.346858263,-10.413980484,6.271684647
bass,512.898987,1.331285238,-10.720537186,6.037436485
bass,519.879578,1.305278659,-11.011571884,5.499418736
bass,526.9552,1.270117044,-11.272998810,4.734388351
bass,534.126892,1.227512956,-11.494481087,3.829894066
bass,541.396179,1.179368138,-11.669793129,2.868217230
bass,548.764648,1.127556324,-11.796504974,1.917635560
bass,556.233398,1.073779345,-11.875280380,1.027687192
bass,563.803528,1.019465685,-11.909036636,0.229889616
bass,571.476685,0.965745151,-11.902082443,-0.461476892
bass,579.254578,0.913452148,-11.859416008,-1.042742610
bass,587.138245,0.863172352,-11.786200523,-1.518905163
bass,595.129272,0.815275550,-11.687404633,-1.899274945
bass,603.22876,0.769967735,-11.567601204,-2.195612431
bass,611.438538,0.727327228,-11.430840492,-2.420075417
bass,619.760254,0.687344968,-11.280637741,-2.584162235
bass,628.195251,0.649949193,-11.119995117,-2.698356628
bass,636.744812,0.615031362,-10.951432228,-2.772023439
bass,645.410645,0.582457542,-10.777031898,-2.813159704
bass,654.194763,0.552082777,-10.598504066,-2.828384638
bass,663.09845,0.523756087,-10.417251587,-2.823100328
bass,672.122986,0.497331679,-10.234420776,-2.802271366
bass,681.270325,0.472666442,-10.050913811,-2.768703699
bass,690.54248,0.449624211,-9.867455482,-2.726011753
bass,699.940857,0.428079128,-9.684631348,-2.676529884
bass,709.467102,0.407915086,-9.502898216,-2.622140646
bass,719.122742,0.389021993,-9.322615623,-2.563973904
bass,728.909729,0.371302187,-9.144050598,-2.503916979
bass,738.830261,0.354662478,-8.967404366,-2.442274332
bass,748.885803,0.339019567,-8.792837143,-2.380060196
bass,759.077881,0.324299067,-8.620460510,-2.318030596
bass,769.408691,0.310431868,-8.450345039,-2.256284952
bass,779.880432,0.297352970,-8.282531738,-2.195429325
bass,790.49469,0.285007924,-8.117046356,-2.135725021
bass,801.252991,0.273342669,-7.953903198,-2.076888084
bass,812.157776,0.262310714,-7.793082237,-2.019902706
bass,823.211365,0.251866251,-7.634561539,-1.964272976
bass,834.415344,0.241973177,-7.478313923,-1.909910440
bass,845.771423,0.232592016,-7.324309349,-1.857424974
bass,857.282471,0.223691165,-7.172494888,-1.806497335
bass,868.949768,0.215241775,-7.022832394,-1.757050514
bass,880.776306,0.207213879,-6.875262737,-1.709331632
bass,892.763794,0.199581295,-6.729742527,-1.663116217
bass,904.91394,0.192323834,-6.586221218,-1.618450880
bass,917.229492,0.185418069,-6.444640160,-1.575268269
bass,929.713135,0.178844631,-6.304938793,-1.533571839
bass,942.366638,0.172583908,-6.167069912,-1.493345976
bass,955.191895,0.166621372,-6.030982971,-1.454468966
bass,968.191711,0.160939381,-5.896617889,-1.416935444
bass,981.368896,0.155524179,-5.763918400,-1.380712986
bass,994.725464,0.150364101,-5.632834435,-1.345739365
bass,1008.26331,0.145445332,-5.503319740,-1.311916709
bass,1021.98541,0.140756056,-5.375317097,-1.279435754
bass,1035.89478,0.136287495,-5.248772144,-1.248053432
bass,1049.99341,0.132027745,-5.123640060,-1.217615485
bass,1064.28394,0.127968937,-4.999871731,-1.188408136
bass,1078.76843,0.124102175,-4.877423763,-1.160117865
bass,1093.45007,0.120421588,-4.756243706,-1.132844448
bass,1108.33203,0.116917208,-4.636282444,-1.106485486
bass,1123.41614,0.113581061,-4.517501354,-1.081100583
bass,1138.70593,0.110412322,-4.399849415,-1.056537867
bass,1154.20386,0.107400954,-4.283285141,-1.032842994
bass,1169.91211,0.104543015,-4.167771339,-1.010046959
bass,1185.83472,0.101833560,-4.053255081,-0.987979710
bass,1201.97351,0.099267587,-3.939704657,-0.966644824
bass,1218.33252,0.096840121,-3.827069283,-0.946075737
bass,1234.91357,0.094548203,-3.715317011,-0.926272213
bass,1251.72095,0.092388853,-3.604398251,-0.907080054
bass,1268.75635,0.090357073,-3.494283676,-0.888588965
bass,1286.02429,0.088451907,-3.384924412,-0.870748758
bass,1303.52661,0.086668313,-3.276288748,-0.853527009
bass,1321.26782,0.085006364,-3.168330669,-0.836909831
bass,1339.24976,0.083462045,-3.061020613,-0.820903838
bass,1357.47717,0.082035407,-2.954310417,-0.805416286
bass,1375.95251,0.080721378,-2.848168373,-0.790537417
bass,1394.67871,0.079521045,-2.742558479,-0.776188493
bass,1413.66052,0.078432381,-2.637435436,-0.762304366
bass,1432.8999,0.077455454,-2.532769680,-0.748963475
bass,1452.40186,0.076589257,-2.428514957,-0.736105561
bass,1472.16846,0.075831778,-2.324641466,-0.723710537
bass,1492.20496,0.075184070,-2.221102476,-0.711815774
bass,1512.51331,0.074647188,-2.117868185,-0.700350523
bass,1533.09875,0.074218072,-2.014892578,-0.689299762
bass,1553.96362,0.073899806,-1.912143588,-0.678695560
bass,1575.11328,0.073691390,-1.809574842,-0.668513536
bass,1596.55005,0.073595911,-1.707153559,-0.658742368
bass,1618.2793,0.073613361,-1.604832530,-0.649370909
bass,1640.30347,0.073744781,-1.502578974,-0.640373766
bass,1662.62817,0.073993236,-1.400343657,-0.631774068
bass,1685.25671,0.074359745,-1.298088193,-0.623539627
bass,1708.1925,0.074848391,-1.195773363,-0.615683377
bass,1731.44116,0.075459175,-1.093349338,-0.608180881
bass,1755.00549,0.076197177,-0.990777671,-0.601025760
bass,1778.89124,0.077065468,-0.888007224,-0.594213009
bass,1803.10132,0.078070149,-0.784997761,-0.587752104
bass,1827.64172,0.079211183,-0.681695163,-0.581623435
bass,1852.51526,0.080496714,-0.578058064,-0.575821340
bass,1877.72827,0.081931807,-0.474029124,-0.570353687
bass,1903.28345,0.083520502,-0.369565248,-0.565204859
bass,1929.18738,0.085271932,-0.264606088,-0.560375512
bass,1955.44287,0.087192148,-0.159105599,-0.555860877
bass,1982.05676,0.089289248,-0.053000249,-0.551656604
bass,2009.03174,0.091571286,0.053758141,-0.547760129
bass,2036.375,0.094047338,0.161237091,-0.544168234
bass,2064.09033,0.096729539,0.269491941,-0.540877938
bass,2092.18188,0.099628940,0.378580898,-0.537884712
bass,2120.65674,0.102758631,0.488574922,-0.535182655
bass,2149.51807,0.106130652,0.599531353,-0.532773018
bass,2178.77319,0.109762087,0.711524546,-0.530651808
bass,2208.42554,0.113668956,0.824615180,-0.528810680
bass,2238.48242,0.117870308,0.938879967,-0.527242482
bass,2268.94727,0.122385107,1.054381490,-0.525939047
bass,2299.82812,0.127240419,1.171200037,-0.524898231
bass,2331.12793,0.132455036,1.289397001,-0.524102449
bass,2362.85474,0.138059914,1.409052253,-0.523542762
bass,2395.01245,0.144084856,1.530228972,-0.523203731
bass,2427.60864,0.150565594,1.653001428,-0.523068488
bass,2460.64868,0.157535687,1.777432799,-0.523088396
bass,2494.13745,0.165038690,1.903578520,-0.523267448
bass,2528.08276,0.173121870,2.031497955,-0.523519576
bass,2562.48901,0.181833357,2.161227942,-0.523850262
bass,2597.36499,0.191233009,2.292809486,-0.524147868
bass,2632.71411,0.201383352,2.426244497,-0.524379671
bass,2668.54565,0.212354451,2.561536551,-0.524407387
bass,2704.86353,0.224225968,2.698637962,-0.524138987
bass,2741.677,0.237085879,2.837485075,-0.523438334
bass,2778.99023,0.251031369,2.977946997,-0.522099078
bass,2816.81274,0.266169667,3.119853020,-0.519926310
bass,2855.14844,0.282622814,3.262932777,-0.516606450
bass,2894.00732,0.300523281,3.406843185,-0.511843503
bass,2933.3938,0.320014805,3.551097393,-0.505171835
bass,2973.31763,0.341260850,3.695074558,-0.496121049
bass,3013.78491,0.364434093,3.837948799,-0.484079272
bass,3054.7998,0.389715075,3.978652954,-0.468214393
bass,3096.37915,0.417308211,4.115868092,-0.447655708
bass,3138.51807,0.447400928,4.247846127,-0.421329290
bass,3181.23364,0.480197102,4.372480869,-0.387928188
bass,3224.53076,0.515878677,4.487112999,-0.346028000
bass,3268.41382,0.554592252,4.588489532,-0.293962926
bass,3312.89746,0.596435010,4.672711849,-0.229956955
bass,3357.98633,0.641411245,4.735131741,-0.152324930
bass,3403.68555,0.689388156,4.770380497,-0.059480332
bass,3450.01343,0.740065873,4.772449493,0.049615122
bass,3496.96533,0.792866647,4.734889984,0.175009161
bass,3544.55933,0.846933961,4.651216984,0.315326810
bass,3592.80127,0.901030838,4.515548229,0.467013180
bass,3641.69629,0.953539491,4.323495865,0.623897612
bass,3691.26367,1.002497792,4.073173046,0.777014434
bass,3741.49854,1.045669079,3.766511917,0.914736748
bass,3792.4209,1.080786586,3.409930706,1.024316311
bass,3844.03613,1.105781078,3.014929295,1.093647718
bass,3896.35034,1.119114995,2.597529888,1.113845110
bass,3949.38013,1.120030642,2.176771164,1.081390977
bass,4003.13159,1.108706236,1.772699356,0.999152541
bass,4057.61084,1.086242318,1.403853178,0.875862420
bass,4112.83936,1.054466248,1.085090995,0.724118829
bass,4168.81152,1.015684247,0.826577961,0.557900071
bass,4225.5498,0.972323477,0.633182168,0.389962524
bass,4283.06006,0.926698983,0.505253792,0.230382636
bass,4341.34863,0.880821347,0.439570785,0.085893981
bass,4400.43896,0.836291432,0.430563480,-0.039970770
bass,4460.3252,0.794322968,0.471451104,-0.146147683
bass,4521.03076,0.755738258,0.555108309,-0.233389169
bass,4582.5625,0.721063852,0.674663723,-0.303459644
bass,4644.92725,0.690589428,0.823855460,-0.358615845
bass,4708.14551,0.664427638,0.997245371,-0.401235253
bass,4772.22412,0.642584503,1.190193176,-0.433550745
bass,4837.16992,0.624997258,1.398844004,-0.457559764
bass,4903.00879,0.611563683,1.620113254,-0.474960744
bass,4969.73486,0.602178395,1.851415038,-0.487130940
bass,5037.37354,0.596737623,2.090767860,-0.495200276
bass,5105.93262,0.595162749,2.336524248,-0.500019789
bass,5175.41992,0.597399771,2.587338448,-0.502219498
bass,5245.8584,0.603435159,2.842131376,-0.502233922
bass,5317.25488,0.613286078,3.099899769,-0.500350893
bass,5389.62354,0.627016664,3.359721184,-0.496653467
bass,5462.97705,0.644732416,3.620651960,-0.491145194
bass,5537.32324,0.666581750,3.881633759,-0.483619690
bass,5612.68701,0.692762792,4.141495228,-0.473786861
bass,5689.07617,0.723514497,4.398732185,-0.461132705
bass,5766.5,0.759122312,4.651477814,-0.445038646
bass,5844.98828,0.799918056,4.897437572,-0.424675107
bass,5924.53369,0.846251965,5.133563519,-0.398959070
bass,6005.16699,0.898517668,5.356126308,-0.366601795
bass,6086.89795,0.957099557,5.560342789,-0.326040268
bass,6169.73584,1.022358298,5.740236282,-0.275451392
bass,6253.70654,1.094604254,5.888450623,-0.212764964
bass,6338.82031,1.174005866,5.995977402,-0.135726899
bass,6425.09229,1.260526180,6.052057743,-0.042073101
bass,6512.53857,1.353809118,6.044153690,0.070203431
bass,6601.16846,1.453030348,5.958165169,0.202401429
bass,6691.01123,1.556772947,5.778972149,0.354529381
bass,6782.07666,1.662811637,5.491571426,0.524394214
bass,6874.375,1.768015027,5.082831383,0.706793666
bass,6967.94287,1.868331194,4.543773174,0.892733335
bass,7062.77051,1.958834887,3.872881889,1.069241762
bass,7158.896,2.034171820,3.078464985,1.220359802
bass,7256.3291,2.089085102,2.181118488,1.329240799
bass,7355.08154,2.119226217,1.213628411,1.381624103
bass,7455.18506,2.121928215,0.218226984,1.369420648
bass,7556.65137,2.096747875,-0.758029103,1.293114066
bass,7659.49072,2.045598507,-1.669817209,1.161923170
bass,7763.74463,1.972380996,-2.479758739,0.991394043
bass,7869.40283,1.882319331,-3.161672354,0.799774349
bass,7976.50635,1.781076670,-3.702575684,0.604128659
bass,8085.06738,1.674079776,-4.100881100,0.417938530
bass,8195.09863,1.566015363,-4.363928318,0.250107467
bass,8306.64258,1.460561991,-4.504827023,0.105141044
bass,8419.68945,1.360445261,-4.539448261,-0.015790818
bass,8534.28223,1.267446280,-4.484356880,-0.113849506
bass,8650.43457,1.182652593,-4.355275631,-0.191459820
bass,8768.15918,1.106605291,-4.166307449,-0.251593977
bass,8887.49512,1.039456606,-3.929530144,-0.297253191
bass,9008.45508,0.981135249,-3.655046701,-0.331254900
bass,9131.05273,0.931435704,-3.351102591,-0.355987966
bass,9255.33594,0.890084386,-3.024226904,-0.373482645
bass,9381.29395,0.856837332,-2.679747105,-0.385343850
bass,9508.97363,0.831471562,-2.321763992,-0.392803073
bass,9638.39258,0.813849092,-1.953648925,-0.396755338
bass,9769.5625,0.803927779,-1.578241587,-0.397780597
bass,9902.53711,0.801772535,-1.197965860,-0.396166682
bass,10037.3018,0.807577968,-0.815406799,-0.391915888
bass,10173.9111,0.821675777,-0.433202595,-0.384724796
bass,10312.3789,0.844537616,-0.054690994,-0.373945922
bass,10452.7217,0.876786172,0.315815687,-0.358532101
bass,10594.9844,0.919189990,0.672591805,-0.336948216
bass,10739.1836,0.972631812,1.007715821,-0.307073146
bass,10885.335,1.038053632,1.310367346,-0.266095698
bass,11033.4961,1.116380930,1.565969706,-0.210426554
bass,11183.6523,1.208276987,1.754965663,-0.135780722
bass,11335.8633,1.313921213,1.852157474,-0.037419852
bass,11490.1455,1.432490945,1.826135516,0.089014202
bass,11646.5166,1.561544061,1.640268683,0.245964810
bass,11805.0391,1.696325779,1.255860448,0.431491882
bass,11965.6953,1.828996062,0.639330029,0.635868371
bass,12128.5498,1.948605657,-0.227113381,0.839069486
bass,12293.6211,2.041915894,-1.331650257,1.011095285
bass,12460.9268,2.095822334,-2.622527599,1.118423820
bass,12630.5215,2.100834131,-4.008921623,1.136022568
bass,12802.4238,2.054196596,-5.376503944,1.058982015
bass,12976.6543,1.960961699,-6.615001678,0.905590594
bass,13153.2812,1.832216501,-7.644011974,0.708940983
bass,13332.2861,1.681718946,-8.424417496,0.503619969
bass,13513.7402,1.522416830,-8.956223488,0.315326571
bass,13697.6631,1.364506364,-9.265477180,0.157876626
bass,13884.0771,1.214810133,-9.390899658,0.035064552
bass,14073.0547,1.077125907,-9.373441696,-0.055488735
bass,14264.5771,0.953082085,-9.250259399,-0.118969135
bass,14458.7197,0.842782378,-9.052196503,-0.161217347
bass,14655.5039,0.745518327,-8.803456306,-0.187551424
