core,preset,freq_hz,c_magnitude_db,python_magnitude_db,magnitude_error_db,c_phase_deg,python_phase_deg,phase_error_deg,preamp_db,max_pole_radius,pass
legacy,flat,36.2532578,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,36.7466583,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,37.2467766,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,37.7537003,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,38.2675323,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,38.7883415,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,39.3162537,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,39.8513336,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,40.3937149,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,40.94347,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,41.5007057,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,42.0655251,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,42.638031,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,43.2183304,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,43.8065262,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,44.4027252,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,45.0070419,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,45.6195831,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,46.2404594,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,46.8697968,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,47.507679,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,48.1542625,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,48.8096352,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,49.4739304,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,50.1472626,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,50.8297615,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,51.5215492,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,52.2227516,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,52.9334946,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,53.6539154,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,54.3841362,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,55.1242981,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,55.8745461,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,56.6349792,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,57.4057884,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,58.1870613,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,58.9789925,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,59.7816772,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,60.5953102,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,61.4200211,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,62.2559242,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,63.1032066,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,63.9620476,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,64.8325806,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,65.7149277,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,66.609314,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,67.5158463,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,68.4347458,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,69.3661118,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,70.3101959,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,71.2670898,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,72.2370453,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,73.2201996,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,74.2166977,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,75.2267609,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,76.2506104,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,77.2883911,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,78.3402557,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,79.4064331,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,80.4871674,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,81.5826111,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,82.6929169,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,83.8183746,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,84.9591141,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,86.1154175,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,87.2874222,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,88.4754105,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,89.6795273,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,90.9000778,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,92.1372375,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,93.3911896,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,94.6622162,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,95.9505768,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,97.2564774,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,98.580101,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,99.9217911,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,101.281685,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,102.660141,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,104.057312,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,105.473541,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,106.908997,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,108.364044,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,109.83889,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,111.333755,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,112.848969,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,114.384857,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,115.94165,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,117.519577,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,119.119026,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,120.740196,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,122.383484,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,124.04908,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,125.737404,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,127.448639,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,129.183228,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,130.941437,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,132.723495,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,134.529816,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,136.360779,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,138.216675,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,140.097748,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,142.004425,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,143.937119,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,145.896118,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,147.881714,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,149.894333,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,151.934418,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,154.002258,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,156.098251,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
